Jeff Cumberland,NYJ,2015.0,8.0,14.0,5.0,77.0,0.0,10.2,1.3
Jerome Cunningham,NYG,2015.0,6.0,16.0,8.0,59.0,0.0,9.9,1.7
Daniel Brown,BAL,2015.0,4.0,11.0,6.0,64.0,0.0,9.4,2.4
Kellen Davis,NYJ,2015.0,10.0,10.0,3.0,18.0,1.0,9.3,0.9
Jim Dray,CLE,2015.0,8.0,16.0,6.0,61.0,0.0,9.1,1.1
Daniel Fells,NYG,2015.0,2.0,7.0,6.0,60.0,0.0,9.0,4.5
Levine Toilolo,ATL,2015.0,9.0,11.0,7.0,44.0,0.0,7.9,0.9
Trey Burton,PHI,2015.0,3.0,4.0,3.0,54.0,0.0,6.9,2.3
Robert Housler,CLE,2015.0,3.0,4.0,4.0,33.0,0.0,5.3,1.8
Cory Harkey,STL,2015.0,5.0,5.0,5.0,26.0,0.0,5.1,1.0
Andrew Quarless,GB,2015.0,3.0,5.0,4.0,31.0,0.0,5.1,1.7
Nick O'Leary,BUF,2015.0,3.0,3.0,1.0,37.0,0.0,4.2,1.4
Michael Williams,NE,2015.0,5.0,6.0,3.0,26.0,0.0,4.1,0.8
Matt LaCosse,NYG,2015.0,1.0,3.0,3.0,22.0,0.0,3.7,3.7
Malcolm Johnson,CLE,2015.0,4.0,5.0,4.0,15.0,0.0,3.5,0.9
Darren Waller,BAL,2015.0,2.0,4.0,2.0,18.0,0.0,2.8,1.4
Phillip Supernaw,TEN,2015.0,2.0,4.0,3.0,32.0,0.0,2.7,1.4
Matt Spaeth,PIT,2015.0,3.0,3.0,2.0,10.0,0.0,2.0,0.7
Scott Simonson,CAR,2015.0,1.0,1.0,1.0,10.0,0.0,1.5,1.5
E.J. Bibbs,CLE,2015.0,2.0,2.0,1.0,7.0,0.0,1.2,0.6
Khari Lee,CHI,2015.0,3.0,3.0,1.0,7.0,0.0,1.2,0.4
Nic Jacobs,JAC,2015.0,3.0,3.0,1.0,6.0,0.0,1.1,0.4
Brian Parker,KC,2015.0,2.0,2.0,1.0,6.0,0.0,1.1,0.6
Brian Leonhardt,SF,2015.0,1.0,1.0,1.0,4.0,0.0,0.9,0.9
C.J. Uzomah,CIN,2015.0,1.0,1.0,1.0,4.0,0.0,0.9,0.9
MarQueis Gray,BUF,2015.0,1.0,1.0,1.0,2.0,0.0,0.7,0.7
Matthew Mulligan,BUF,2015.0,1.0,1.0,1.0,2.0,0.0,0.7,0.7
Asante Cleveland,NE,2015.0,1.0,1.0,1.0,1.0,0.0,0.6,0.6
Geoff Swaim,DAL,2015.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5
Vince Mayle,DAL,2015.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alex Smith,WAS,2015.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
David Johnson,SD,2015.0,4.0,2.0,1.0,4.0,0.0,-0.7,-0.2
